longitude,latitude,label,sar_vv_mean,sar_vh_mean,sar_vv_std,sar_vh_std,rainfall_total,rainfall_max,elevation_mean,slope_mean,water_occurrence,region_Unity_Flood_Prone,region_Upper_Nile_Flood_Prone
32.11,9.89,1.0,0.1940559284872946,0.7242401648162988,-0.07429627511965083,-0.34899806380383286,1.0299159260005621,0.4017294888504073,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
32.11,9.89,1.0,-0.13505314838783825,0.15237327479331544,0.36381646007504986,0.028974319232013,1.6791647317737182,1.709036476459217,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
32.11,9.89,1.0,0.2178063563014399,0.5426857559433049,-0.48476051263803155,-0.6933244343190161,1.0120111152290414,1.4089325114958438,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
32.11,9.89,1.0,0.3167961017362972,0.41739638228522175,0.05408579963352995,-0.12906263060099446,0.41885537067823253,0.21391629208581156,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
32.11,9.89,1.0,-0.3157966169983828,-0.4889837819540963,0.1897318234465978,0.3164310558335837,0.310240031249898,0.9878651370923207,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
32.11,9.89,1.0,-0.4863284938606135,-0.11992583413782411,0.438125077257166,0.10998162613531959,1.241752502129246,0.5209629722948901,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
32.11,9.89,0.0,-0.5293164852197918,-0.6952509083186345,0.221293776470243,0.6362834206536532,0.010413096129888853,0.40110399849630113,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
32.11,9.89,0.0,0.04297377317690727,0.5999648804992121,-0.6573084097229093,-0.8527169295071586,0.43318344520855434,0.6602343735755719,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
32.11,9.89,0.0,-0.9022250908888012,-1.0580218437036046,-2.2390008583180054,-2.089596331202552,0.20219301314793453,1.9422652754374117,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
32.11,9.89,0.0,-1.066126762624684,-1.200373765760311,0.24335119451977602,2.0116711093634203,-1.9670093630775851,-1.8246591164230688,-1.1466445734612987,-0.34344741174392507,1.838041726323415,False,True
33.03,8.63,1.0,-0.6827787010494855,0.188544567737005,0.8076949752809205,0.33634007604777183,-0.4334681095939135,0.9668607373064002,-0.3785522850784749,-0.847511506646475,0.5454800240466186,False,True
33.03,8.63,1.0,-0.20975828791545473,0.14842461719079167,1.7331299456190128,0.7654352510615314,0.7812271337657645,1.958513296553723,-0.3785522850784749,-0.847511506646475,0.5454800240466186,False,True
33.03,8.63,1.0,-0.2372401938825326,-0.13315078684486284,2.0782261915628943,0.5074710529419355,1.4783555722627413,0.3008392109815832,-0.3785522850784749,-0.847511506646475,0.5454800240466186,False,True
33.03,8.63,1.0,0.24883185190704077,0.7310626776515033,1.2963870140032467,0.5106613405745652,0.5837516910463433,0.9623010156415669,-0.3785522850784749,-0.847511506646475,0.5454800240466186,False,True
33.03,8.63,1.0,0.26776528530309335,0.3148533146311831,2.2682929751313687,-0.03353324991358457,0.5278975221733017,0.7511922568889214,-0.3785522850784749,-0.847511506646475,0.5454800240466186,False,True
33.03,8.63,1.0,-0.943902520123127,-0.6464019263776027,0.229177186151482,1.1598619951146956,0.15448784680403957,0.3595996146550586,-0.3785522850784749,-0.847511506646475,0.5454800240466186,False,True
