latitude,longitude,label,sar_change,pre_flood_precipitation,sar_difference,water_occurrence,annual_precipitation,sar_after,flood_season_precipitation,upstream_precipitation,sar_before,elevation
9.89,32.11,1.0,0.9305420667216379,0.4829885172880774,0.6467116889779952,183.8041726323415,5.795862207456929,1.0721568656536928,2.2011137518557775,0.5795862207456929,0.14161479893205497,-1.1466445734612989
9.89,32.11,1.0,-0.14859255023930157,1.029915926000562,0.7242401648162988,183.8041726323415,12.358991112006743,0.11975965336764381,1.205188466551222,1.2358991112006743,0.2683522036069454,-1.1466445734612989
9.89,32.11,1.0,0.7276329201500996,1.6791647317737182,0.1523732747933154,183.8041726323415,20.149976781284618,0.22876331168721162,5.127109429377651,2.0149976781284615,-0.49886960846288797,-1.1466445734612989
9.89,32.11,1.0,-0.969521025276063,1.0120111152290414,0.5426857559433049,183.8041726323415,12.144133382748496,-0.2669541563365916,4.226797534487531,1.2144133382748497,0.7025668689394714,-1.1466445734612989
9.89,32.11,1.0,0.10817159926705977,0.4188553706782325,0.4173963822852217,183.8041726323415,5.0262644481387895,0.37088190136982707,0.6417488762574345,0.502626444813879,0.2627103021027673,-1.1466445734612989
9.89,32.11,1.0,0.37946364689319556,0.310240031249898,-0.4889837819540963,183.8041726323415,3.722880374998776,-0.126064793551785,2.9635954112769625,0.3722880374998776,-0.5055284404449806,-1.1466445734612989
9.89,32.11,1.0,0.876250154514332,1.241752502129246,-0.1199258341378241,183.8041726323415,14.901030025550952,-0.04820341660344751,1.5628889168846702,1.490103002555095,-0.9244535711177795,-1.1466445734612989
9.89,32.11,0.0,0.44258755294048596,0.0104130961298888,-0.6952509083186345,183.8041726323415,0.1249571535586656,-0.3080227087495488,1.203311995488903,0.01249571535586656,-0.7506102616900348,-1.1466445734612989
9.89,32.11,0.0,-1.3146168194458185,0.4331834452085543,0.5999648804992121,183.8041726323415,5.198201342502651,-0.6143346365460021,1.9807031207267158,0.5198201342502651,0.7002821828998165,-1.1466445734612989
9.89,32.11,0.0,-4.47800171663601,0.2021930131479345,-1.0580218437036046,183.8041726323415,2.426316157775214,-3.141225949206806,5.826795826312235,0.2426316157775214,1.3367757674292038,-1.1466445734612989
9.89,32.11,0.0,0.4867023890395519,-1.967009363077585,-1.200373765760311,183.8041726323415,-23.60411235693102,-0.822775568104908,-5.473977349269206,-2.360411235693102,-1.30947795714446,-1.1466445734612989
8.63,33.03,1.0,1.6153899505618412,-0.4334681095939135,0.188544567737005,54.54800240466186,-5.2016173151269625,0.12491627423143503,2.9005822119192004,-0.5201617315126962,-1.490473676330406,-0.3785522850784749
8.63,33.03,1.0,3.4662598912380256,0.7812271337657645,0.1484246171907916,54.54800240466186,9.374725605189173,1.523371657703558,5.8755398896611695,0.9374725605189174,-1.9428882335344675,-0.3785522850784749
8.63,33.03,1.0,4.156452383125789,1.4783555722627413,-0.1331507868448628,54.54800240466186,17.740266867152897,1.8409859976803618,0.9025176329447497,1.7740266867152894,-2.315466385445427,-0.3785522850784749
8.63,33.03,1.0,2.5927740280064935,0.5837516910463433,0.7310626776515033,54.54800240466186,7.00502029255612,1.5452188659102875,2.8869030469247003,0.7005020292556119,-1.047555162096206,-0.3785522850784749
8.63,33.03,1.0,4.5365859502627375,0.5278975221733017,0.3148533146311831,54.54800240466186,6.3347702660796195,2.536058260434462,2.2535767706667644,0.633477026607962,-2.0005276898282753,-0.3785522850784749
8.63,33.03,1.0,0.45835437230296394,0.1544878468040395,-0.6464019263776027,54.54800240466186,1.8538541616484743,-0.7147253339716451,1.0787988439651757,0.1853854161648474,-1.173079706274609,-0.3785522850784749
